2173.15	0.000164859	0.48052696	0.043490457	0.40067337	0	0.018434771	0	0	0.031757366	0.024952217	1.327091007
2166.15	0.000164425	0.481809985	0.043875639	0.396644771	0	0.018841324	0	0	0.042356386	0.016227827	1.316438146
2134.15	0.000164487	0.481736312	0.043792165	0.396114131	0	0.018848414	0	0	0.043380823	0.015963668	1.315095768
2151.15	0	0.480969397	0.043149288	0.397574137	0	0.018873344	0	0	0.045940038	0.013414016	1.318781989
2139.15	0	0.480124127	0.043596289	0.397341174	0	0.018850181	0	0	0.045667054	0.014421175	1.318843189
2197.15	0	0.485816602	0.043869217	0.39123547	0	0.018929574	0	0	0.049803485	0.010345651	1.304181917
2175.15	0	0.491905721	0.043464366	0.389821652	0	0.017753751	0	0	0.049979751	0.007074759	1.304371551
2173.15	0	0.480854563	0.044199309	0.396132568	0	0.019172395	0	0	0.056881384	0.002680275	1.315369346
2169.15	0	0.492043434	0.04383836	0.389655573	0	0.019149174	0	0	0.054262505	0.001050956	1.299122056
2112.15	0	0.488259257	0.04423989	0.393193202	0	0.019465906	0	0	0.05407396	0.000767784	1.306886214
2124.15	0.000164925	0.480846676	0.043307328	0.395805921	0	0.018624729	0	0	0.044838003	0.016332533	1.314796681
2148.15	0	0.483802201	0.043525751	0.394576907	0	0.018910598	0	0	0.046279208	0.012825783	1.311833231
